train,test
-240.13736890384735,-233.97413522017348
-179.07360906221209,-228.91850821234317
-268.953823302663,-238.9745463305214
-235.8215767169544,-254.6880008079168
-192.3742607400452,-184.87809288875337
-230.55959375882384,-212.6620088291898
-243.67212043099113,-232.65370546823846
-257.4164636853118,-262.87903778884197
-234.86137203247725,-216.88702575189612
-222.53295627347723,-240.6086554718248
-246.67572984624647,-205.6330305583268
-261.9409040495813,-225.32545371250689
-258.3257417056415,-258.1819247097855
-242.2268128820975,-235.69461172241876
-220.94849623362677,-266.75972369385454
-208.47617504340514,-204.3818832991707
-250.2539904692062,-237.7061752549849
-225.26042989660462,-213.1955997905476
-227.80810259660822,-224.74965029961166
-182.7458048650662,-230.18085317411632
-217.96728538181105,-230.56115399219468
-219.8176848893916,-211.7209726967012
-223.4216232628463,-250.38299365418553
-223.09819408786015,-203.3070571129324
-207.15124972249666,-184.84139228790235
-216.63737726712557,-233.17556677927084
-199.15236884961277,-259.52061929698857
-250.05163406478562,-245.71659913120837
-281.12333322472404,-252.1921204281631
-234.77802538525853,-241.09586750332755
-223.3160575378829,-242.32403834615178
-188.4345071404665,-224.40542835669697
-230.70201328680534,-232.6807681711015
-240.2391219672197,-230.58984008568507
-178.40052711890638,-256.6222228535745
-203.1847076050502,-236.18121735105873
-191.72152928420206,-266.9897063284534
-215.30332809069498,-233.70869967736448
-218.08207682099635,-246.08322855549372
-229.9443411612652,-226.63558966562198
-233.24042806517878,-213.4569247606002
-248.70969376595286,-230.55661950017247
-219.19727023270121,-216.28822710911524
-212.26131737420573,-249.68946165095622
-209.11654097799396,-213.31203856721464
-223.74586101086288,-249.1400362675728
-256.4619679110631,-269.96578673197916
-201.83601051976652,-174.7871125106169
-193.9484181509595,-259.31796363407597
-241.08123264851864,-196.2189849778818
-258.6276625909622,-209.0944987408965
-203.96124663277973,-259.3541399745999
-187.13078658443146,-223.1356527361916
-243.5169759321648,-260.56548952770135
-181.26909264285672,-213.4645084372553
-211.5353734587251,-215.75237164149
-276.4374707063121,-182.05348465432806
-227.30009049496437,-200.9967764509639
-228.77096981539336,-240.5623475324528
-234.69668036191823,-216.48829096650599
-257.4673014076819,-221.23060860369912
-262.79925181475056,-222.60452524307334
-238.07179294936907,-235.52037187931646
-208.29762163661832,-216.0626412349244
-231.90438161095295,-209.8907986237199
-230.02088263276133,-215.47710982700067
-220.18155299687356,-264.4468157693574
-229.05104514623164,-204.39594877814025
-260.579825175879,-215.52400099059724
-248.18943126975103,-184.43566378922048
-178.45969223130234,-221.97131981592094
-234.5388935995625,-211.30784723584293
-199.16409838901126,-237.27495061943083
-214.16157422268878,-207.0496019435257
-207.59240854686763,-253.00024033820068
-175.50767698436195,-253.23172949998
-225.930919432399,-211.0763071272167
-188.5083263020034,-208.9898191458111
-193.82090052071092,-178.69028425268107
-231.90792728895573,-243.45213453555678
-203.55658961839967,-193.16537616117884
-241.1181578806197,-223.427189953932
-169.7518081069657,-182.2641953377914
-196.84917981287015,-204.68363408182145
-268.2953476942546,-219.06427944741782
-210.6627000580034,-200.65482281980803
-202.02103407387418,-219.71127064784133
-195.659749880532,-184.44402959541162
-193.85162448986432,-238.2351901970146
-229.77608961110172,-174.24962456957604
-184.41100929827195,-188.71201520915434
-206.83646432023946,-203.0168656417298
-210.70009857636052,-194.54802142297575
-205.87913796603917,-203.55488467087508
-185.8140855263097,-190.84375621397731
-248.2696081747538,-170.9698351737909
-210.8254465957281,-210.3412697601807
-233.08328475184715,-211.99829382498825
-226.0247205864382,-222.69567103000165
-218.19469450564594,-227.37010584721432
-230.8705781623771,-211.42977973396358
-227.42070132229233,-208.9326522348428
-180.54965922771893,-191.8649088983869
-181.46356855722175,-209.6191082514549
-215.86868777634547,-234.3978249682941
-205.4616930525016,-164.15235176616545
-236.94943163872168,-199.22618072708732
-198.09020446252356,-182.6976156257775
-232.49827643166168,-239.29089540055708
-271.12140042328815,-210.73444896918375
-202.4466028553026,-214.97857063206195
-196.67920893577963,-218.3945284887079
-220.3848222715007,-223.01256414586956
-207.18396684040624,-195.88455874034074
-188.13573854663153,-187.97575987375674
-190.357079569279,-202.0074463936819
-215.74378339391018,-214.57398684590393
-226.4258068451879,-190.00545721671583
-188.49943181712288,-205.22004451327166
-209.07575199285623,-181.2516672777526
-193.4821831926967,-206.40625179458343
-228.86761197768377,-198.42505297838105
-198.70038369785527,-182.44658869252578
-192.17798489399922,-190.14116313630234
-177.23835190883037,-200.50737442144637
-225.1214537379938,-241.06943654963862
-214.63242195342482,-206.48232770406776
-203.62445559737606,-168.93966809823203
-206.49889280555485,-194.74453150233492
-208.04923334516096,-228.59915794508143
-222.85416375022194,-217.31513395655574
-232.7596889377776,-224.07707134721767
-206.48754295020078,-216.2471252887404
-224.71675718962504,-194.49059024588868
-195.6324618543581,-201.4420126264179
-240.31840205151104,-186.1019646287068
-194.85018882429662,-206.88099804981047
-182.2294471253505,-220.22386851416735
-188.00236531866452,-151.32795000105668
-191.06826615431126,-185.1003370150081
-172.54395127279315,-194.7147657526535
-232.137621165776,-213.53825614870127
-238.84824373562182,-258.9610388535779
-157.1137362721887,-177.52760354760272
-197.46721983632804,-184.31175643313316
-237.93345341280585,-163.3705908260788
-157.02967409691817,-200.45392046634808
-192.47297346930662,-173.51611825838495
-211.1669919322312,-187.68912325027136
-182.93102225072235,-193.17967656929167
-240.80753558038032,-147.95027065110216
-183.7448637162263,-257.39541855295687
-201.87993176858402,-171.13905410115538
-214.99373609910054,-193.81753878995107
-196.6007291301585,-164.57202025753637
-223.5465132564962,-200.6115512416745
-200.3074660920401,-173.8905716965824
-162.63134953510374,-208.2790163932321
-169.22293158953872,-188.87573741894818
-213.139958706065,-200.6737313582792
-188.0298833242864,-241.62059383312516
-184.51814889956248,-183.42969173848314
